Species	Symbol	Ensembl	Family	Protein	Entrez_ID
Mus_musculus	Zfp932	ENSMUSG00000066613	zf-C2H2	ENSMUSP00000140446.2;ENSMUSP00000119843.2;ENSMUSP00000108155.2;ENSMUSP00000121749.2;ENSMUSP00000108159.2;	69504
Mus_musculus	Gm14305	ENSMUSG00000078878	zf-C2H2	ENSMUSP00000104609.3;ENSMUSP00000104611.3;	100043387
Mus_musculus	Sp9	ENSMUSG00000068859	zf-C2H2	ENSMUSP00000088322.6;	381373
Mus_musculus	Foxi1	ENSMUSG00000047861	Fork_head	ENSMUSP00000058651.3;	14233
Mus_musculus	Prdm16	ENSMUSG00000039410	zf-C2H2	ENSMUSP00000101263.3;ENSMUSP00000095365.3;ENSMUSP00000030902.7;ENSMUSP00000101261.2;ENSMUSP00000101262.2;ENSMUSP00000064546.8;	70673
Mus_musculus	Esr1	ENSMUSG00000019768	ESR-like	ENSMUSP00000101215.2;ENSMUSP00000101213.2;ENSMUSP00000070070.8;ENSMUSP00000101214.2;	13982
Mus_musculus	Batf2	ENSMUSG00000039699	TF_bZIP	ENSMUSP00000045744.8;ENSMUSP00000158113.2;	74481
Mus_musculus	Etv5	ENSMUSG00000013089	ETS	ENSMUSP00000078551.7;ENSMUSP00000131791.2;	104156
Mus_musculus	Zfp664	ENSMUSG00000079215	zf-C2H2	ENSMUSP00000107048.3;	269704
Mus_musculus	Hmbox1	ENSMUSG00000021972	Homeobox	ENSMUSP00000135448.2;ENSMUSP00000135272.2;ENSMUSP00000135211.2;ENSMUSP00000134824.2;ENSMUSP00000066905.4;ENSMUSP00000135657.3;ENSMUSP00000022544.8;ENSMUSP00000135372.3;	219150
Mus_musculus	Zfp212	ENSMUSG00000052763	zf-C2H2	ENSMUSP00000009411.8;	232784
Mus_musculus	Ovol3	ENSMUSG00000100512	zf-C2H2	ENSMUSP00000140811.2;	381867
Mus_musculus	Zfp972	ENSMUSG00000074529	zf-C2H2	ENSMUSP00000080244.5;	78703
Mus_musculus	Nr0b2	ENSMUSG00000037583	Miscellaneous	ENSMUSP00000039175.3;	23957
Mus_musculus	Gatad1	ENSMUSG00000007415	zf-GATA	ENSMUSP00000113271.2;ENSMUSP00000007559.9;	67210
Mus_musculus	Zfp600	ENSMUSG00000066007	zf-C2H2	ENSMUSP00000090425.6;ENSMUSP00000126879.3;	667666
Mus_musculus	Foxp3	ENSMUSG00000039521	Fork_head	ENSMUSP00000157007.2;ENSMUSP00000157266.2;ENSMUSP00000111405.2;ENSMUSP00000111404.2;ENSMUSP00000041953.7;ENSMUSP00000157059.2;ENSMUSP00000157093.2;ENSMUSP00000111403.2;	20371
Mus_musculus	Zfp788	ENSMUSG00000074165	zf-C2H2	ENSMUSP00000096108.3;ENSMUSP00000132848.2;ENSMUSP00000116050.2;ENSMUSP00000097847.4;ENSMUSP00000035499.8;	67607
Mus_musculus	Duxf3	ENSMUSG00000075046	Homeobox	ENSMUSP00000145004.2;	74399
Mus_musculus	Zfp69	ENSMUSG00000064141	zf-C2H2	ENSMUSP00000101887.2;ENSMUSP00000101888.3;	381549
Mus_musculus	Klf16	ENSMUSG00000035397	zf-C2H2	ENSMUSP00000048825.9;	118445
Mus_musculus	Scrt2	ENSMUSG00000060257	zf-C2H2	ENSMUSP00000066280.4;	545474
Mus_musculus	Hic2	ENSMUSG00000050240	ZBTB	ENSMUSP00000156293.2;ENSMUSP00000087656.6;ENSMUSP00000087656.6;	58180
Mus_musculus	Zfp532	ENSMUSG00000042439	zf-C2H2	ENSMUSP00000157481.2;ENSMUSP00000157486.2;ENSMUSP00000138315.2;ENSMUSP00000157961.2;ENSMUSP00000129390.2;ENSMUSP00000158253.2;ENSMUSP00000036582.5;ENSMUSP00000138663.2;	328977
Mus_musculus	A430033K04Rik	ENSMUSG00000056014	zf-C2H2	ENSMUSP00000142904.2;ENSMUSP00000067316.8;	243308
Mus_musculus	Sox2	ENSMUSG00000074637	HMG	ENSMUSP00000096755.3;	20674
Mus_musculus	Zbtb33	ENSMUSG00000048047	ZBTB	ENSMUSP00000118993.2;ENSMUSP00000118993.2;ENSMUSP00000110795.3;ENSMUSP00000110795.3;ENSMUSP00000049983.3;	56805
Mus_musculus	Hoxb13	ENSMUSG00000049604	Homeobox	ENSMUSP00000056315.4;	NA
Mus_musculus	Ddit3	ENSMUSG00000025408	TF_bZIP	ENSMUSP00000118339.2;ENSMUSP00000026475.9;	13198
Mus_musculus	E4f1	ENSMUSG00000024137	zf-C2H2	ENSMUSP00000154556.2;ENSMUSP00000062344.8;ENSMUSP00000154444.2;ENSMUSP00000153746.2;ENSMUSP00000154438.2;	13560
Mus_musculus	Zfp94	ENSMUSG00000074282	zf-C2H2	ENSMUSP00000032673.9;ENSMUSP00000104075.2;	22756
Mus_musculus	Sp6	ENSMUSG00000038560	zf-C2H2	ENSMUSP00000039307.8;ENSMUSP00000103248.2;	NA
Mus_musculus	Zkscan17	ENSMUSG00000020472	zf-C2H2	ENSMUSP00000098709.3;ENSMUSP00000013262.9;	268417
Mus_musculus	Olig1	ENSMUSG00000046160	bHLH	ENSMUSP00000061408.6;	50914
Mus_musculus	Cphx1	ENSMUSG00000095975	Homeobox	ENSMUSP00000139237.2;	105594
Mus_musculus	BC025920	ENSMUSG00000074862	zf-C2H2	ENSMUSP00000113598.2;ENSMUSP00000113471.2;ENSMUSP00000097041.4;ENSMUSP00000113938.2;	NA
Mus_musculus	Hesx1	ENSMUSG00000040726	Homeobox	ENSMUSP00000152952.2;ENSMUSP00000041999.8;	15209
Mus_musculus	Zbtb12	ENSMUSG00000049823	ZBTB	ENSMUSP00000057515.9;ENSMUSP00000057515.9;	193736
Mus_musculus	Lhx4	ENSMUSG00000026468	Homeobox	ENSMUSP00000141662.2;ENSMUSP00000027740.8;	16872
Mus_musculus	Zscan4e	ENSMUSG00000095936	zf-C2H2	ENSMUSP00000147356.2;ENSMUSP00000147491.2;	NA
Mus_musculus	Msc	ENSMUSG00000025930	bHLH	ENSMUSP00000027062.6;	17681
Mus_musculus	Rhox3c	ENSMUSG00000079636	Homeobox	ENSMUSP00000110842.3;ENSMUSP00000110843.4;	100135654
Mus_musculus	Zfp217	ENSMUSG00000052056	zf-C2H2	ENSMUSP00000104783.2;ENSMUSP00000067334.7;	228913
Mus_musculus	Zfp819	ENSMUSG00000055102	zf-C2H2	ENSMUSP00000113867.2;ENSMUSP00000112026.3;ENSMUSP00000032661.7;	74400
Mus_musculus	Wdhd1	ENSMUSG00000037572	HMG	ENSMUSP00000107422.2;ENSMUSP00000141182.3;	218973
Mus_musculus	Zfp983	ENSMUSG00000035868	zf-C2H2	ENSMUSP00000156443.2;ENSMUSP00000039392.8;	73229
Mus_musculus	Stat6	ENSMUSG00000002147	STAT	ENSMUSP00000089708.6;	20852
Mus_musculus	Mkx	ENSMUSG00000061013	Homeobox	ENSMUSP00000078718.4;	210719
Mus_musculus	Obox1	ENSMUSG00000054310	Homeobox	ENSMUSP00000134043.2;ENSMUSP00000133504.2;ENSMUSP00000133496.2;ENSMUSP00000067691.9;ENSMUSP00000138010.2;ENSMUSP00000134688.2;	NA
Mus_musculus	Zscan4b	ENSMUSG00000095339	zf-C2H2	ENSMUSP00000148157.2;ENSMUSP00000127301.3;	665780
Mus_musculus	Hoxa3	ENSMUSG00000079560	Homeobox	ENSMUSP00000110077.3;	15400
Mus_musculus	Tcf7	ENSMUSG00000000782	HMG	ENSMUSP00000104699.3;ENSMUSP00000158937.2;ENSMUSP00000084055.4;	21414
Mus_musculus	Sox18	ENSMUSG00000046470	HMG	ENSMUSP00000062759.6;	20672
Mus_musculus	Foxn1	ENSMUSG00000002057	Fork_head	ENSMUSP00000103929.2;	15218
Mus_musculus	Csrnp1	ENSMUSG00000032515	CSRNP_N	ENSMUSP00000035101.8;ENSMUSP00000149632.2;ENSMUSP00000149214.2;ENSMUSP00000150628.2;	215418
Mus_musculus	Scx	ENSMUSG00000034161	bHLH	ENSMUSP00000043668.8;	20289
Mus_musculus	Pou6f2	ENSMUSG00000009734	Pou	ENSMUSP00000139282.2;ENSMUSP00000114173.3;	218030
Mus_musculus	Zfp420	ENSMUSG00000058402	zf-C2H2	ENSMUSP00000074417.7;ENSMUSP00000056077.7;	233058
Mus_musculus	Zfp639	ENSMUSG00000027667	zf-C2H2	ENSMUSP00000029203.8;ENSMUSP00000141341.2;ENSMUSP00000141446.2;	67778
Mus_musculus	Zfp988	ENSMUSG00000078498	zf-C2H2	ENSMUSP00000127018.2;ENSMUSP00000120413.4;	115489950
Mus_musculus	Smarcc1	ENSMUSG00000032481	MYB	ENSMUSP00000086094.6;ENSMUSP00000143550.2;ENSMUSP00000142611.2;	20588
Mus_musculus	Zfp87	ENSMUSG00000097333	zf-C2H2	ENSMUSP00000138087.2;	170763
Mus_musculus	Zic1	ENSMUSG00000032368	zf-C2H2	ENSMUSP00000068858.4;ENSMUSP00000034927.7;	22771
Mus_musculus	Tbx1	ENSMUSG00000009097	T-box	ENSMUSP00000156061.2;ENSMUSP00000009241.7;	21380
Mus_musculus	Zfp358	ENSMUSG00000047264	zf-C2H2	ENSMUSP00000060344.8;ENSMUSP00000146953.2;	140482
Mus_musculus	Mis18bp1	ENSMUSG00000047534	MYB	ENSMUSP00000052109.9;	217653
Mus_musculus	Zfp566	ENSMUSG00000078768	zf-C2H2	ENSMUSP00000086164.5;	72556
Mus_musculus	Zfp157	ENSMUSG00000036898	zf-C2H2	ENSMUSP00000083018.6;	72154
Mus_musculus	Zfp710	ENSMUSG00000048897	zf-C2H2	ENSMUSP00000146148.2;ENSMUSP00000132361.3;ENSMUSP00000129357.2;ENSMUSP00000050577.9;	209225
Mus_musculus	Pou4f3	ENSMUSG00000024497	Pou	ENSMUSP00000158000.2;ENSMUSP00000025374.4;	18998
Mus_musculus	Hoxd11	ENSMUSG00000042499	Homeobox	ENSMUSP00000122582.2;	15431
Mus_musculus	Pax1	ENSMUSG00000037034	PAX	ENSMUSP00000105594.3;ENSMUSP00000119667.3;	18503
Mus_musculus	Pou4f1	ENSMUSG00000048349	Pou	ENSMUSP00000060798.8;	18996
Mus_musculus	Zfp623	ENSMUSG00000050846	zf-C2H2	ENSMUSP00000036049.7;	78834
Mus_musculus	Zfp941	ENSMUSG00000060314	zf-C2H2	ENSMUSP00000101667.2;ENSMUSP00000079482.7;	407812
Mus_musculus	Zfp410	ENSMUSG00000042472	zf-C2H2	ENSMUSP00000152817.2;ENSMUSP00000152098.2;ENSMUSP00000045550.11;ENSMUSP00000152157.2;ENSMUSP00000152441.2;ENSMUSP00000152225.2;	52708
Mus_musculus	Rhox3f	ENSMUSG00000095510	Homeobox	ENSMUSP00000110826.5;ENSMUSP00000138833.2;	621852
Mus_musculus	Zfp383	ENSMUSG00000099689	zf-C2H2	ENSMUSP00000140742.2;	73729
Mus_musculus	Zfp768	ENSMUSG00000047371	zf-C2H2	ENSMUSP00000145704.2;ENSMUSP00000055374.6;	233890
Mus_musculus	Zfp558	ENSMUSG00000074500	zf-C2H2	ENSMUSP00000132305.2;	72230
Mus_musculus	Erg	ENSMUSG00000040732	ETS	ENSMUSP00000114072.4;ENSMUSP00000109479.5;ENSMUSP00000132766.2;ENSMUSP00000135568.4;ENSMUSP00000156927.2;ENSMUSP00000156669.2;ENSMUSP00000113723.5;ENSMUSP00000156926.2;	13876
Mus_musculus	Mafa	ENSMUSG00000047591	TF_bZIP	ENSMUSP00000054226.5;	378435
Mus_musculus	Zfp91	ENSMUSG00000024695	zf-C2H2	ENSMUSP00000037971.9;	109910
Mus_musculus	Ascl4	ENSMUSG00000085111	bHLH	ENSMUSP00000137794.2;ENSMUSP00000137650.2;	67341
Mus_musculus	Sox17	ENSMUSG00000025902	HMG	ENSMUSP00000142116.2;ENSMUSP00000142204.2;ENSMUSP00000142154.2;ENSMUSP00000112351.3;ENSMUSP00000141674.2;ENSMUSP00000027035.4;	20671
Mus_musculus	Zfp28	ENSMUSG00000062861	zf-C2H2	ENSMUSP00000079812.8;	22690
Mus_musculus	Zfp335	ENSMUSG00000039834	zf-C2H2	ENSMUSP00000139133.2;ENSMUSP00000038298.8;	329559
Mus_musculus	Prdm8	ENSMUSG00000035456	zf-C2H2	ENSMUSP00000147333.2;ENSMUSP00000108583.2;	77630
Mus_musculus	Gm19965	ENSMUSG00000094429	zf-C2H2	ENSMUSP00000137019.3;	NA
Mus_musculus	Zfp111	ENSMUSG00000087598	zf-C2H2	ENSMUSP00000083174.7;ENSMUSP00000129484.2;ENSMUSP00000083169.6;	56707
Mus_musculus	Foxa3	ENSMUSG00000040891	Fork_head	ENSMUSP00000043173.6;	15377
Mus_musculus	Ahr	ENSMUSG00000019256	bHLH	ENSMUSP00000112137.3;ENSMUSP00000106434.3;	11622
Mus_musculus	Gm10778	ENSMUSG00000096856	zf-C2H2	ENSMUSP00000100952.3;ENSMUSP00000140398.2;	100233208
Mus_musculus	Zfp940	ENSMUSG00000050855	zf-C2H2	ENSMUSP00000082947.5;	233057
Mus_musculus	Tal1	ENSMUSG00000028717	bHLH	ENSMUSP00000124983.2;ENSMUSP00000125202.2;ENSMUSP00000030489.3;	21349
Mus_musculus	Arid3a	ENSMUSG00000019564	ARID	ENSMUSP00000101015.2;ENSMUSP00000019708.6;ENSMUSP00000101016.2;	13496
Mus_musculus	Rela	ENSMUSG00000024927	RHD	ENSMUSP00000025867.6;ENSMUSP00000157385.2;ENSMUSP00000158430.2;ENSMUSP00000157934.2;	19697
Mus_musculus	Pbrm1	ENSMUSG00000042323	HMG	ENSMUSP00000107727.4;ENSMUSP00000060476.6;ENSMUSP00000123546.2;ENSMUSP00000087682.5;ENSMUSP00000022474.8;ENSMUSP00000107724.2;ENSMUSP00000022471.6;ENSMUSP00000107721.2;ENSMUSP00000107723.2;	66923
Mus_musculus	Aff4	ENSMUSG00000049470	AF-4	ENSMUSP00000118866.2;ENSMUSP00000051479.6;ENSMUSP00000120613.2;	93736
Mus_musculus	Hoxa9	ENSMUSG00000038227	Homeobox	ENSMUSP00000046939.6;	15405
Mus_musculus	Gm4767	ENSMUSG00000094076	zf-C2H2	ENSMUSP00000097038.4;ENSMUSP00000139439.2;	210583
Mus_musculus	Zscan4d	ENSMUSG00000090714	zf-C2H2	ENSMUSP00000066504.5;	545913
Mus_musculus	Gabpa	ENSMUSG00000008976	ETS	ENSMUSP00000009120.8;ENSMUSP00000109822.2;	14390
Mus_musculus	Aff2	ENSMUSG00000031189	AF-4	ENSMUSP00000033532.7;	14266
Mus_musculus	Zfp446	ENSMUSG00000033961	zf-C2H2	ENSMUSP00000039073.8;ENSMUSP00000104176.2;ENSMUSP00000104177.2;	269870
Mus_musculus	Hsf4	ENSMUSG00000033249	HSF	ENSMUSP00000134213.2;ENSMUSP00000134206.2;ENSMUSP00000134477.2;ENSMUSP00000133532.2;ENSMUSP00000048904.3;	26386
Mus_musculus	Gm14325	ENSMUSG00000095362	zf-C2H2	ENSMUSP00000104567.3;ENSMUSP00000140685.2;	329575
Mus_musculus	Gm14408	ENSMUSG00000078876	zf-C2H2	ENSMUSP00000113743.3;	NA
Mus_musculus	Zeb2	ENSMUSG00000026872	zf-C2H2	ENSMUSP00000076111.7;ENSMUSP00000028229.8;ENSMUSP00000134849.2;ENSMUSP00000144637.2;ENSMUSP00000135393.4;ENSMUSP00000144421.2;ENSMUSP00000069685.5;ENSMUSP00000144075.2;ENSMUSP00000134747.2;	24136
Mus_musculus	Rslcan18	ENSMUSG00000074824	zf-C2H2	ENSMUSP00000089111.4;	432770
Mus_musculus	Zfp37	ENSMUSG00000028389	zf-C2H2	ENSMUSP00000070463.4;ENSMUSP00000152491.2;ENSMUSP00000152520.2;ENSMUSP00000152400.2;ENSMUSP00000152291.2;ENSMUSP00000152266.2;	22696
Mus_musculus	Ppard	ENSMUSG00000002250	THR-like	ENSMUSP00000156879.2;ENSMUSP00000133077.2;ENSMUSP00000156734.2;ENSMUSP00000002320.9;	19015
Mus_musculus	Hmgb2	ENSMUSG00000054717	HMG	ENSMUSP00000147297.2;ENSMUSP00000065940.7;	97165
Mus_musculus	Hoxb1	ENSMUSG00000018973	Homeobox	ENSMUSP00000019117.3;	15407
Mus_musculus	Zmat3	ENSMUSG00000027663	zf-C2H2	ENSMUSP00000131317.2;ENSMUSP00000029199.6;	22401
Mus_musculus	Insm2	ENSMUSG00000045440	zf-C2H2	ENSMUSP00000061046.4;	56856
Mus_musculus	Zfp961	ENSMUSG00000052446	zf-C2H2	ENSMUSP00000105623.3;ENSMUSP00000122942.2;	234413
Mus_musculus	Grhl3	ENSMUSG00000037188	CP2	ENSMUSP00000101481.2;	230824
Mus_musculus	Tgif2lx2	ENSMUSG00000100194	Homeobox	ENSMUSP00000072333.7;	100039551
Mus_musculus	Cdx1	ENSMUSG00000024619	Homeobox	ENSMUSP00000025521.9;	12590
Mus_musculus	Foxl2	ENSMUSG00000050397	Fork_head	ENSMUSP00000053297.3;	NA
Mus_musculus	Zfp644	ENSMUSG00000049606	zf-C2H2	ENSMUSP00000122421.2;	52397
Mus_musculus	Zbtb48	ENSMUSG00000028952	ZBTB	ENSMUSP00000114726.2;ENSMUSP00000114726.2;ENSMUSP00000067521.5;ENSMUSP00000067521.5;ENSMUSP00000117079.2;ENSMUSP00000116423.2;	100090
Mus_musculus	Gm28363	ENSMUSG00000100265	zf-C2H2	ENSMUSP00000140366.2;	NA
Mus_musculus	Kmt2c	ENSMUSG00000038056	HMG	ENSMUSP00000043874.8;ENSMUSP00000134442.2;	231051
Mus_musculus	Atf5	ENSMUSG00000038539	TF_bZIP	ENSMUSP00000103525.2;ENSMUSP00000047771.9;	107503
Mus_musculus	Zfp53	ENSMUSG00000057409	zf-C2H2	ENSMUSP00000075960.7;ENSMUSP00000156751.2;	24132
Mus_musculus	Jun	ENSMUSG00000052684	TF_bZIP	ENSMUSP00000102711.2;	16476
Mus_musculus	Isx	ENSMUSG00000031621	Homeobox	ENSMUSP00000134368.2;ENSMUSP00000034034.3;	71597
Mus_musculus	Foxf2	ENSMUSG00000038402	Fork_head	ENSMUSP00000046789.3;	14238
Mus_musculus	Pbx2	ENSMUSG00000034673	Homeobox	ENSMUSP00000040464.7;ENSMUSP00000133766.2;ENSMUSP00000139079.2;	NA
Mus_musculus	Zfp143	ENSMUSG00000061079	zf-C2H2	ENSMUSP00000126015.3;ENSMUSP00000147673.2;ENSMUSP00000148235.2;ENSMUSP00000081778.5;	20841
Mus_musculus	Zfp764	ENSMUSG00000045757	zf-C2H2	ENSMUSP00000052944.7;	233893
Mus_musculus	Zfp239	ENSMUSG00000042097	zf-C2H2	ENSMUSP00000078374.8;ENSMUSP00000128270.2;	22685
Mus_musculus	Sp2	ENSMUSG00000018678	zf-C2H2	ENSMUSP00000051403.7;ENSMUSP00000103249.2;ENSMUSP00000103250.3;	78912
Mus_musculus	Zfp955b	ENSMUSG00000096910	zf-C2H2	ENSMUSP00000097011.4;	100043468
Mus_musculus	Sall3	ENSMUSG00000024565	zf-C2H2	ENSMUSP00000158909.2;ENSMUSP00000056967.8;	20689
Mus_musculus	Myrf	ENSMUSG00000036098	NDT80_PhoG	ENSMUSP00000140871.2;ENSMUSP00000085329.7;ENSMUSP00000139601.2;	225908
Mus_musculus	Srebf1	ENSMUSG00000020538	bHLH	ENSMUSP00000120777.2;ENSMUSP00000020846.2;ENSMUSP00000122934.2;	20787
Mus_musculus	Phox2b	ENSMUSG00000012520	Homeobox	ENSMUSP00000134216.2;ENSMUSP00000012664.8;	18935
Mus_musculus	Rreb1	ENSMUSG00000039087	zf-C2H2	ENSMUSP00000115599.2;ENSMUSP00000049265.8;ENSMUSP00000105866.3;ENSMUSP00000105867.3;ENSMUSP00000121211.2;ENSMUSP00000124802.2;	68750
Mus_musculus	Zfp72	ENSMUSG00000069184	zf-C2H2	ENSMUSP00000089063.3;ENSMUSP00000152502.3;	238722
Mus_musculus	Zfp772	ENSMUSG00000066838	zf-C2H2	ENSMUSP00000074055.8;	232855
Mus_musculus	Clock	ENSMUSG00000029238	bHLH	ENSMUSP00000144022.2;ENSMUSP00000143939.2;ENSMUSP00000074656.2;	12753
Mus_musculus	Dlx5	ENSMUSG00000029755	Homeobox	ENSMUSP00000052559.9;	13395
Mus_musculus	Sox1	ENSMUSG00000096014	HMG	ENSMUSP00000137203.2;	20664
Mus_musculus	Otx1	ENSMUSG00000005917	TF_Otx	ENSMUSP00000006071.8;ENSMUSP00000134704.2;	18423
Mus_musculus	Stat5b	ENSMUSG00000020919	STAT	ENSMUSP00000102981.3;ENSMUSP00000004143.3;	20851
Mus_musculus	Zfp568	ENSMUSG00000074221	zf-C2H2	ENSMUSP00000137438.2;ENSMUSP00000073930.6;ENSMUSP00000118387.2;ENSMUSP00000118823.2;	243905
Mus_musculus	Pax5	ENSMUSG00000014030	PAX	ENSMUSP00000134370.2;ENSMUSP00000134391.2;ENSMUSP00000133540.2;ENSMUSP00000134712.2;ENSMUSP00000128880.3;ENSMUSP00000134119.2;ENSMUSP00000141186.2;ENSMUSP00000103455.3;ENSMUSP00000139296.2;ENSMUSP00000099996.4;ENSMUSP00000103457.3;ENSMUSP00000103458.3;ENSMUSP00000133671.2;ENSMUSP00000014174.8;ENSMUSP00000133978.2;	18507
Mus_musculus	Bhlhe22	ENSMUSG00000025128	bHLH	ENSMUSP00000026120.7;	59058
Mus_musculus	Zfp637	ENSMUSG00000059689	zf-C2H2	ENSMUSP00000115733.2;ENSMUSP00000123106.2;ENSMUSP00000130144.2;ENSMUSP00000120884.2;ENSMUSP00000108481.2;ENSMUSP00000108482.2;ENSMUSP00000152569.2;	232337
Mus_musculus	Smad1	ENSMUSG00000031681	MH1	ENSMUSP00000071035.8;ENSMUSP00000105511.2;	17125
Mus_musculus	Sub1	ENSMUSG00000022205	PC4	ENSMUSP00000022816.9;ENSMUSP00000106130.2;	20024
Mus_musculus	Nr1h3	ENSMUSG00000002108	THR-like	ENSMUSP00000106988.2;ENSMUSP00000106986.2;ENSMUSP00000106987.2;ENSMUSP00000002177.3;	22259
Mus_musculus	Meis3	ENSMUSG00000041420	Homeobox	ENSMUSP00000002495.11;ENSMUSP00000134918.2;	17537
Mus_musculus	Sox3	ENSMUSG00000045179	HMG	ENSMUSP00000115237.3;	20675
Mus_musculus	Dbx1	ENSMUSG00000030507	Homeobox	ENSMUSP00000032717.7;	13172
Mus_musculus	Tulp2	ENSMUSG00000023467	Tub	ENSMUSP00000024233.7;ENSMUSP00000103391.2;ENSMUSP00000103388.2;ENSMUSP00000147710.2;ENSMUSP00000147596.2;ENSMUSP00000082438.6;ENSMUSP00000103387.4;	56734
Mus_musculus	Tgif1	ENSMUSG00000047407	Homeobox	ENSMUSP00000113192.2;ENSMUSP00000124168.3;ENSMUSP00000124970.2;ENSMUSP00000060512.9;ENSMUSP00000130930.3;ENSMUSP00000127139.2;ENSMUSP00000115375.2;	21815
Mus_musculus	Sp110	ENSMUSG00000070034	SAND	ENSMUSP00000091226.7;	109032
Mus_musculus	Tulp4	ENSMUSG00000034377	Tub	ENSMUSP00000049248.3;ENSMUSP00000123218.2;ENSMUSP00000123119.2;	68842
Mus_musculus	Ncor1	ENSMUSG00000018501	MYB	ENSMUSP00000124045.2;ENSMUSP00000098628.4;ENSMUSP00000018645.7;ENSMUSP00000098627.4;ENSMUSP00000124698.2;ENSMUSP00000125317.2;ENSMUSP00000124120.2;ENSMUSP00000121806.3;	20185
Mus_musculus	E2f4	ENSMUSG00000014859	E2F	ENSMUSP00000015003.9;	104394
Mus_musculus	Zfp386	ENSMUSG00000042063	zf-C2H2	ENSMUSP00000073241.6;ENSMUSP00000138305.2;	56220
Mus_musculus	Fos	ENSMUSG00000021250	TF_bZIP	ENSMUSP00000021674.7;	14281
Mus_musculus	Zfp24	ENSMUSG00000051469	zf-C2H2	ENSMUSP00000064637.6;ENSMUSP00000122579.2;	59057
Mus_musculus	Zfp229	ENSMUSG00000061544	zf-C2H2	ENSMUSP00000138107.2;ENSMUSP00000065379.8;	381067
Mus_musculus	Hhex	ENSMUSG00000024986	Homeobox	ENSMUSP00000025944.3;ENSMUSP00000133688.2;	15242
Mus_musculus	Gm14393	ENSMUSG00000078905	zf-C2H2	ENSMUSP00000072668.4;	664987
Mus_musculus	Emx1	ENSMUSG00000033726	Homeobox	ENSMUSP00000046026.9;	13796
Mus_musculus	Mlx	ENSMUSG00000017801	bHLH	ENSMUSP00000102923.2;ENSMUSP00000121600.2;ENSMUSP00000017945.9;ENSMUSP00000102924.4;	21428
Mus_musculus	Cebpg	ENSMUSG00000056216	TF_bZIP	ENSMUSP00000118588.2;ENSMUSP00000064963.9;	12611
Mus_musculus	Nr1i2	ENSMUSG00000022809	THR-like	ENSMUSP00000023504.5;	18171
Mus_musculus	Zfhx3	ENSMUSG00000038872	Homeobox	ENSMUSP00000044612.9;ENSMUSP00000152353.2;	11906
Mus_musculus	Mef2d	ENSMUSG00000001419	SRF	ENSMUSP00000103183.3;ENSMUSP00000113638.2;ENSMUSP00000103184.3;ENSMUSP00000001455.7;	17261
Mus_musculus	Foxn4	ENSMUSG00000042002	Fork_head	ENSMUSP00000047951.6;	116810
Mus_musculus	Zfp354c	ENSMUSG00000044807	zf-C2H2	ENSMUSP00000000632.7;ENSMUSP00000104763.3;	30944
Mus_musculus	Zfp934	ENSMUSG00000074865	zf-C2H2	ENSMUSP00000152492.2;ENSMUSP00000080837.7;ENSMUSP00000099083.6;	77117
Mus_musculus	Irf9	ENSMUSG00000002325	IRF	ENSMUSP00000120359.2;ENSMUSP00000120525.2;ENSMUSP00000119477.2;	16391
Mus_musculus	Zfp397	ENSMUSG00000024276	zf-C2H2	ENSMUSP00000057253.5;	69256
Mus_musculus	Myf5	ENSMUSG00000000435	bHLH	ENSMUSP00000000445.2;	17877
Mus_musculus	Mlxipl	ENSMUSG00000005373	bHLH	ENSMUSP00000121668.2;ENSMUSP00000121348.2;ENSMUSP00000116358.2;ENSMUSP00000005507.4;	58805
Mus_musculus	Id3	ENSMUSG00000007872	bHLH	ENSMUSP00000008016.3;	15903
Mus_musculus	Tfe3	ENSMUSG00000000134	bHLH	ENSMUSP00000111343.2;ENSMUSP00000111342.3;ENSMUSP00000099219.3;ENSMUSP00000111341.2;ENSMUSP00000076864.4;ENSMUSP00000078498.7;ENSMUSP00000134125.2;	209446
Mus_musculus	Mef2b	ENSMUSG00000079033	SRF	ENSMUSP00000105770.2;ENSMUSP00000105767.2;ENSMUSP00000132314.2;ENSMUSP00000105773.3;ENSMUSP00000105768.3;	NA
Mus_musculus	Zfp219	ENSMUSG00000049295	zf-C2H2	ENSMUSP00000068184.8;ENSMUSP00000154768.2;ENSMUSP00000153742.2;ENSMUSP00000126854.3;ENSMUSP00000154448.2;ENSMUSP00000154367.2;ENSMUSP00000154709.2;ENSMUSP00000154200.2;ENSMUSP00000153966.2;	69890
Mus_musculus	Zfp458	ENSMUSG00000055480	zf-C2H2	ENSMUSP00000153563.2;ENSMUSP00000047222.8;ENSMUSP00000153284.2;	238690
Mus_musculus	Ehf	ENSMUSG00000012350	ETS	ENSMUSP00000106805.2;ENSMUSP00000106807.3;ENSMUSP00000087961.4;	13661
Mus_musculus	Zfp994	ENSMUSG00000096433	zf-C2H2	ENSMUSP00000136105.2;	240038
Mus_musculus	Rfx4	ENSMUSG00000020037	RFX	ENSMUSP00000051107.7;	71137
Mus_musculus	Npas1	ENSMUSG00000001988	bHLH	ENSMUSP00000002053.9;ENSMUSP00000147412.2;	18142
Mus_musculus	Rere	ENSMUSG00000039852	zf-GATA	ENSMUSP00000101307.3;ENSMUSP00000101305.3;	68703
Mus_musculus	Pias1	ENSMUSG00000032405	zf-MIZ	ENSMUSP00000096248.5;ENSMUSP00000150834.2;	56469
